GISJN_TCT,prcp,tmax,tmin
G13117130409,1599,21.436986301369863,9.856621004566211
G13117130410,1571.6666666666667,21.570319634703196,9.93744292237443
G13117130503,1567.3333333333333,21.555707762557077,10.077625570776256
G13117130504,1545,21.61187214611872,10.027853881278538
G13117130505,1578.3333333333333,21.432876712328767,9.953881278538812
G13117130506,1577.3333333333333,21.549771689497717,9.957077625570776
G13117130507,1544.3333333333333,21.459817351598172,9.996803652968037
G13117130508,1539.3333333333333,21.490410958904107,10.047488584474886
G13117130509,1554.3333333333333,21.626940639269407,10.00958904109589
G13117130510,1535.6666666666667,21.54931506849315,10.041552511415526
G13117130601,1505.3333333333333,22.003196347031963,10.11324200913242
G13117130602,1490.6666666666667,22.018721461187216,10.145205479452056
G13117130603,1474.6666666666667,22.074429223744293,10.178538812785387
G13117130604,1500.3333333333333,21.6986301369863,10.154794520547945
G13117130605,1516,21.638356164383563,10.093607305936073
G13117130606,1472.6666666666667,21.9,10.250684931506848
G13117130607,1516,21.694977168949773,10.138356164383563
G13117130608,1458,22.014155251141553,10.346575342465753
G13117130609,1490.3333333333333,21.81689497716895,10.208675799086757
G13117130610,1478,21.889041095890413,10.314611872146118
G13117130611,1464.6666666666667,21.980821917808218,10.310045662100457
G13117130612,1480.3333333333333,21.806392694063927,10.204566210045662
G13117130613,1533,21.537442922374428,10.045205479452054
G13121000100,1420,22.457077625570776,10.588127853881279
G13121000200,1399.6666666666667,22.586301369863016,10.616438356164384
G13121000400,1414.6666666666667,22.49269406392694,10.585844748858447
G13121000500,1403.3333333333333,22.59315068493151,10.595433789954338
G13121000600,1430.6666666666667,22.500456621004567,10.575342465753424
G13121000700,1409.6666666666667,22.57351598173516,10.580821917808219
G13121001001,1421.6666666666667,22.510045662100456,10.58675799086758
G13121001002,1445.6666666666667,22.42876712328767,10.56255707762557
G13121001100,1430.3333333333333,22.431050228310504,10.57716894977169
G13121001201,1430.3333333333333,22.431050228310504,10.57716894977169
G13121001202,1430.3333333333333,22.431050228310504,10.57716894977169
G13121001300,1403,22.57123287671233,10.632876712328766
G13121001400,1422.6666666666667,22.434703196347034,10.604109589041096
G13121001500,1422.6666666666667,22.434703196347034,10.604109589041096
G13121001600,1414.6666666666667,22.464383561643835,10.61552511415525
G13121001700,1424.3333333333333,22.412785388127855,10.599086757990868
G13121001800,1424.3333333333333,22.412785388127855,10.599086757990868
G13121001900,1470,22.27945205479452,10.558447488584475
G13121002100,1477.6666666666667,22.37579908675799,10.573972602739726
G13121002300,1455,22.513698630136986,10.584474885844749
G13121002400,1478,22.4703196347032,10.586301369863014
G13121002500,1501.3333333333333,22.39269406392694,10.573972602739726
G13121002600,1524.3333333333333,22.275799086757992,10.545205479452056
G13121002800,1435,22.365753424657534,10.59634703196347
G13121002900,1435,22.365753424657534,10.59634703196347
G13121003000,1427.3333333333333,22.3648401826484,10.605022831050228
G13121003100,1428,22.342009132420092,10.604109589041096
G13121003200,1446.6666666666667,22.373059360730593,10.611872146118722
G13121003500,1510.3333333333333,22.249771689497717,10.55296803652968
G13121003600,1524.3333333333333,22.275799086757992,10.545205479452056
G13121003700,1535,22.289497716894978,10.542009132420091
G13121003800,1535,22.289497716894978,10.542009132420091
G13121003900,1506.3333333333333,22.400456621004565,10.570319634703196
G13121004000,1514.3333333333333,22.39771689497717,10.557990867579909
G13121004100,1540,22.332420091324202,10.558447488584475
G13121004200,1533,22.299086757990867,10.552054794520547
G13121004300,1535,22.289497716894978,10.542009132420091
G13121004400,1526.6666666666667,22.347031963470318,10.57123287671233
G13121004800,1508,22.41415525114155,10.606849315068493
G13121004900,1489.6666666666667,22.393607305936072,10.61187214611872
G13121005000,1474.6666666666667,22.398630136986302,10.62648401826484
G13121005200,1467.6666666666667,22.398630136986302,10.634703196347031
G13121005300,1493,22.496803652968037,10.642922374429224
G13121005501,1487,22.517351598173516,10.640639269406392
G13121005502,1533,22.430593607305937,10.630593607305936
G13121005700,1534,22.38447488584475,10.59634703196347
G13121005800,1566.3333333333333,22.33744292237443,10.56986301369863
G13121006000,1521.3333333333333,22.363013698630137,10.553881278538814
G13121006100,1536.3333333333333,22.41780821917808,10.57945205479452
G13121006200,1549,22.38310502283105,10.578995433789954
G13121006300,1524,22.41187214611872,10.608219178082193
G13121006400,1497.6666666666667,22.520091324200912,10.649771689497717
G13121006500,1519.3333333333333,22.419634703196348,10.612785388127854
G13121006601,1541.3333333333333,22.35890410958904,10.58675799086758
G13121006602,1563.6666666666667,22.349771689497718,10.571689497716894
G13121006700,1530.6666666666667,22.568949771689496,10.659360730593608
G13121006801,1519.6666666666667,22.44931506849315,10.648401826484019
G13121006802,1531,22.5972602739726,10.688584474885845
G13121006900,1486.3333333333333,22.578082191780823,10.66986301369863
G13121007001,1530.6666666666667,22.706392694063926,10.690867579908677
G13121007002,1514,22.74703196347032,10.724657534246575
G13121007100,1527.3333333333333,22.59360730593607,10.693607305936073
G13121007200,1525.6666666666667,22.724657534246575,10.722831050228312
G13121007300,1561,22.71689497716895,10.710958904109589
G13121007400,1533.3333333333333,22.612785388127854,10.67351598173516
G13121007500,1541,22.458904109589042,10.624657534246575
G13121007602,1529.6666666666667,22.569406392694063,10.60365296803653
G13121007603,1539.3333333333333,22.510045662100456,10.60730593607306
G13121007604,1544.6666666666667,22.651141552511415,10.629223744292238
G13121007703,1533.3333333333333,22.62146118721461,10.5675799086758
G13121007704,1532.6666666666667,22.682191780821917,10.617808219178082
G13121007705,1557,22.59315068493151,10.58173515981735
G13121007706,1560,22.540182648401824,10.53972602739726
G13121007802,1530.3333333333333,22.581278538812786,10.520091324200912
G13121007805,1459.3333333333333,22.62648401826484,10.510045662100456
G13121007806,1472,22.68812785388128,10.56392694063927
G13121007807,1457.3333333333333,22.61689497716895,10.550228310502282
G13121007808,1470.3333333333333,22.581278538812786,10.53744292237443
G13121007900,1498.3333333333333,22.631963470319633,10.578538812785387
G13121008000,1538,22.408675799086758,10.564383561643837
G13121008101,1502,22.49497716894977,10.573972602739726
G13121008102,1508.3333333333333,22.431506849315067,10.527853881278538
G13121008201,1448.6666666666667,22.59634703196347,10.556164383561644
G13121008202,1416.6666666666667,22.758904109589043,10.584474885844749
G13121008301,1458.3333333333333,22.55799086757991,10.565296803652968
G13121008302,1498.3333333333333,22.402283105022832,10.528310502283105
G13121008400,1477.6666666666667,22.500456621004567,10.578082191780823
G13121008500,1385.6666666666667,22.723287671232878,10.631050228310501
G13121008601,1434.3333333333333,22.517808219178082,10.536986301369863
G13121008602,1391.3333333333333,22.77716894977169,10.615981735159817
G13121008700,1379.3333333333333,22.687671232876713,10.605936073059361
G13121008800,1385,22.68310502283105,10.608675799086758
G13121008902,1400.6666666666667,22.62420091324201,10.59269406392694
G13121008903,1372.3333333333333,22.692237442922373,10.611872146118722
G13121008904,1372.3333333333333,22.692237442922373,10.611872146118722
G13121009000,1383.3333333333333,22.645662100456622,10.591780821917808
G13121009101,1373,22.679908675799087,10.607762557077626
G13121009102,1364.6666666666667,22.707762557077626,10.62648401826484
G13121009200,1367.6666666666667,22.704109589041096,10.627853881278538
G13121009300,1367,22.673059360730594,10.611415525114156
G13121009402,1371,22.652511415525115,10.609132420091324
G13121009403,1386.3333333333333,22.535159817351598,10.56986301369863
G13121009404,1387.3333333333333,22.4986301369863,10.556164383561644
G13121009501,1406,22.509132420091326,10.540639269406393
G13121009502,1415.3333333333333,22.46712328767123,10.518264840182649
G13121009601,1419,22.34931506849315,10.486301369863014
G13121009602,1409.3333333333333,22.34794520547945,10.493607305936072
G13121009603,1425,22.360730593607304,10.499086757990867
G13121009700,1400.3333333333333,22.53470319634703,10.521004566210046
G13121009801,1398,22.526940639269405,10.530593607305937
G13121009802,1424,22.451598173515983,10.472146118721462
G13121009900,1414.3333333333333,22.513698630136986,10.516894977168949
G13121010001,1391,22.486301369863014,10.517808219178082
G13121010002,1391.3333333333333,22.37488584474886,10.479452054794521
G13121010106,1405.3333333333333,22.302739726027397,10.341552511415525
G13121010107,1400.6666666666667,22.306392694063927,10.363470319634704
G13121010108,1391.3333333333333,22.357534246575344,10.400913242009132
G13121010110,1422,22.21826484018265,10.35890410958904
G13121010113,1423.3333333333333,22.22511415525114,10.377625570776257
G13121010114,1432,22.224657534246575,10.374429223744292
G13121010115,1396.6666666666667,22.353424657534248,10.435616438356165
G13121010117,1427.3333333333333,22.26255707762557,10.318721461187215
G13121010118,1435,22.126940639269407,10.274885844748859
G13121010119,1399.6666666666667,22.241552511415524,10.292694063926941
G13121010120,1377.3333333333333,22.430593607305937,10.351598173515981
G13121010121,1476.3333333333333,22.09360730593607,10.288127853881278
G13121010122,1444.3333333333333,22.1662100456621,10.31095890410959
G13121010123,1428.6666666666667,22.276712328767125,10.334246575342465
G13121010204,1405.3333333333333,22.418264840182648,10.399086757990867
G13121010205,1454.3333333333333,22.191324200913243,10.31689497716895
G13121010206,1417.3333333333333,22.26529680365297,10.356164383561644
G13121010208,1417.6666666666667,22.228310502283104,10.266666666666667
G13121010209,1415,22.378995433789953,10.344748858447488
G13121010210,1432.6666666666667,22.242922374429224,10.315981735159818
G13121010211,1433,22.25890410958904,10.38675799086758
G13121010212,1410.3333333333333,22.375799086757993,10.424200913242009
G13121010301,1497.6666666666667,22.647945205479452,10.405479452054795
G13121010303,1459,22.740182648401827,10.514155251141553
G13121010304,1505.6666666666667,22.76027397260274,10.551141552511416
G13121010400,1522.3333333333333,22.651598173515982,10.333789954337899
G13121010507,1584,22.54703196347032,10.61187214611872
G13121010508,1597.3333333333333,22.621917808219177,10.627853881278538
G13121010510,1557.3333333333333,22.585388127853882,10.562100456621005
G13121010511,1599,22.521004566210046,10.584018264840182
G13121010512,1570,22.566666666666666,10.561643835616438
G13121010513,1564,22.53972602739726,10.524200913242009
G13121010514,1544.6666666666667,22.47305936073059,10.438356164383562
G13121010515,1580.3333333333333,22.84611872146119,10.6675799086758
G13121010516,1627.6666666666667,22.64246575342466,10.652511415525113
G13121010601,1589.3333333333333,22.416438356164385,10.59634703196347
G13121010603,1592,22.46712328767123,10.590867579908675
G13121010604,1608,22.40958904109589,10.584931506849315
G13121010800,1564.6666666666667,22.488584474885844,10.645205479452056
G13121011000,1552,22.49132420091324,10.635159817351598
G13121011100,1532,22.445205479452053,10.61552511415525
G13121011201,1535.3333333333333,22.456621004566212,10.597260273972603
G13121011202,1589.3333333333333,22.350228310502285,10.578995433789954
G13121011301,1549.3333333333333,22.555251141552514,10.599086757990868
G13121011303,1566.6666666666667,22.53287671232877,10.591780821917808
G13121011305,1566,22.5986301369863,10.601826484018265
G13121011306,1570,22.563470319634703,10.585844748858447
G13121011405,1402,22.212785388127855,10.242465753424657
G13121011410,1389,22.4,10.386301369863014
G13121011411,1381.3333333333333,22.337899543378995,10.321917808219178
G13121011412,1415.6666666666667,22.189954337899543,10.272146118721462
G13121011414,1417.3333333333333,22.136529680365296,10.310045662100457
G13121011416,1443.6666666666667,22.08219178082192,10.151141552511415
G13121011417,1445,21.952511415525116,10.100456621004566
G13121011418,1423,22.226027397260275,10.187214611872147
G13121011419,1451.3333333333333,22.016438356164382,10.114155251141552
G13121011420,1400,22.27260273972603,10.274885844748859
G13121011421,1430.3333333333333,22.106392694063928,10.203652968036529
G13121011422,1396,22.394520547945206,10.314155251141552
G13121011423,1432.3333333333333,22.169406392694064,10.195890410958905
G13121011424,1415.6666666666667,22.204566210045662,10.330136986301369
G13121011425,1443.6666666666667,22.224200913242008,10.341552511415525
G13121011426,1456.3333333333333,22.031963470319635,10.276712328767124
G13121011427,1438,21.94703196347032,10.244748858447489
G13121011503,1460.3333333333333,22.02420091324201,10.067123287671233
G13121011504,1485.6666666666667,22.194520547945206,10.10958904109589
G13121011505,1451.3333333333333,22.06255707762557,10.098173515981735
G13121011506,1425.3333333333333,22.141552511415526,10.08538812785388
G13121011610,1463.6666666666667,22.00821917808219,10.140182648401826
G13121011611,1456,21.937442922374427,10.168036529680366
G13121011612,1426,22.305479452054794,10.378995433789955
G13121011613,1458.3333333333333,21.988127853881277,10.289041095890411
G13121011614,1479,21.976712328767125,10.137899543378996
G13121011615,1467.6666666666667,22.100456621004565,10.148858447488584
G13121011616,1468.6666666666667,21.973059360730595,10.176712328767122
G13121011617,1474,22.002283105022833,10.240639269406392
G13121011618,1435,22.200913242009133,10.264383561643836
G13121011619,1455.3333333333333,22.074429223744293,10.240639269406394
G13121011620,1468,21.982191780821918,10.215068493150685
G13121011621,1474,22.02191780821918,10.19406392694064
G13121011622,1447,22.11780821917808,10.375799086757992
G13121011623,1461.3333333333333,22.041552511415524,10.324657534246574
G13121011624,1472,21.873059360730593,10.247488584474887
G13121011625,1414.6666666666667,22.245205479452057,10.352054794520548
G13121011626,1474.3333333333333,22.01095890410959,10.284931506849315
G13121011800,1445.6666666666667,22.42876712328767,10.56255707762557
G13121011900,1510.3333333333333,22.249771689497717,10.55296803652968
G13121012000,1518.3333333333333,22.431050228310504,10.61324200913242
G13121012300,1573.3333333333333,22.35159817351598,10.6
G13121980000,1595.3333333333333,22.533333333333335,10.648401826484019
G13135050103,1504.6666666666667,21.62785388127854,10.254337899543378
G13135050105,1490.3333333333333,21.68812785388128,10.348858447488585
G13135050106,1472.3333333333333,21.78036529680365,10.473059360730593
G13135050107,1490.3333333333333,21.766666666666666,10.229680365296804
G13135050108,1467.6666666666667,21.8351598173516,10.313698630136987
G13135050109,1466.6666666666667,21.803196347031964,10.371689497716895
G13135050205,1425,22.310502283105023,10.390867579908676
G13135050208,1471,21.831050228310502,10.591780821917808
G13135050209,1448,22.09680365296804,10.449315068493151
G13135050210,1438.3333333333333,22.05068493150685,10.534246575342465
G13135050211,1450.3333333333333,22.310502283105023,10.487671232876712
G13135050212,1448.6666666666667,21.92054794520548,10.460730593607305
G13135050213,1433,21.9675799086758,10.546575342465754
G13135050214,1424.6666666666667,22.174885844748857,10.430593607305937
G13135050215,1432,22.274429223744292,10.51461187214612
G13135050216,1457.3333333333333,21.933333333333334,10.505022831050228
G13135050217,1444.6666666666667,22.095890410958905,10.474885844748858
G13135050218,1445.6666666666667,22.1662100456621,10.441552511415525
G13135050219,1440,22.151598173515982,10.4
G13135050220,1439.3333333333333,22.11917808219178,10.397716894977169
G13135050304,1427,22.162100456621005,10.405479452054795
G13135050306,1438.3333333333333,22.134703196347033,10.41689497716895
G13135050308,1431,22.331963470319636,10.39634703196347
G13135050309,1452.6666666666667,22.109132420091324,10.395433789954337
G13135050310,1432.6666666666667,22.207762557077626,10.39269406392694
G13135050311,1463.6666666666667,22.080365296803652,10.397260273972604
G13135050313,1447,22.253424657534246,10.444748858447488
G13135050314,1443.3333333333333,22.333333333333336,10.472602739726028
G13135050315,1398.3333333333333,22.31461187214612,10.415068493150685
G13135050317,1415.6666666666667,22.295890410958904,10.42283105022831
G13135050318,1404,22.392694063926943,10.422374429223744
G13135050319,1443,22.35296803652968,10.484931506849314
G13135050320,1443,22.214155251141552,10.45525114155251
G13135050321,1413.6666666666667,22.30730593607306,10.39178082191781
G13135050322,1407.3333333333333,22.37716894977169,10.389041095890411
G13135050410,1455.6666666666667,22.402283105022832,10.536986301369863
G13135050415,1469.6666666666667,22.471689497716895,10.570319634703196
G13135050416,1469,22.608675799086758,10.602283105022831
G13135050417,1432.6666666666667,22.22009132420091,10.464840182648402
G13135050418,1411,22.28082191780822,10.471232876712328
G13135050419,1461.6666666666667,22.266666666666666,10.491324200913242
G13135050421,1449,22.30091324200913,10.476255707762556
G13135050422,1467,22.261187214611873,10.49269406392694
G13135050423,1424.6666666666667,22.43607305936073,10.536986301369863
G13135050424,1434.6666666666667,22.46164383561644,10.524200913242009
G13135050425,1476.6666666666667,22.273972602739725,10.529223744292239
G13135050426,1481.3333333333333,22.17945205479452,10.505022831050228
G13135050427,1459,22.381735159817353,10.56255707762557
G13135050428,1470.6666666666667,22.38675799086758,10.556164383561644
G13135050429,1472,22.465753424657535,10.565296803652968
G13135050430,1476,22.367123287671234,10.54840182648402
G13135050431,1464,22.2310502283105,10.499086757990867
G13135050432,1460.3333333333333,22.33150684931507,10.516438356164384
G13135050433,1423,22.2,10.480365296803653
G13135050434,1439,22.21461187214612,10.484931506849316
G13135050435,1435.6666666666667,22.38675799086758,10.540182648401826
G13135050436,1445.3333333333333,22.348858447488585,10.54337899543379
G13135050511,1456,22.147488584474885,10.54337899543379
G13135050520,1472,22.081735159817352,10.559360730593607
G13135050521,1461.6666666666667,22.174885844748857,10.545205479452054
G13135050522,1509.6666666666667,22.04794520547945,10.52283105022831
G13135050523,1463.6666666666667,22.110502283105024,10.583561643835615
G13135050524,1408.6666666666667,22.426027397260274,10.548858447488584
G13135050525,1464.6666666666667,22.000456621004567,10.595433789954338
G13135050526,1424.6666666666667,22.43607305936073,10.536986301369863
G13135050527,1477,22.03150684931507,10.597260273972603
G13135050528,1475.6666666666667,21.93013698630137,10.612328767123287
G13135050529,1473.6666666666667,21.91552511415525,10.568036529680365
G13135050530,1464.3333333333333,22.01598173515982,10.556164383561644
G13135050531,1413.3333333333333,22.372602739726027,10.563013698630137
G13135050532,1416.3333333333333,22.395890410958902,10.573059360730594
G13135050533,1433.6666666666667,22.27716894977169,10.53972602739726
G13135050534,1436,22.234246575342468,10.542922374429224
G13135050535,1435,22.248858447488583,10.558904109589042
G13135050536,1448,22.236986301369864,10.575799086757991
G13135050537,1416.6666666666667,22.34931506849315,10.542009132420091
G13135050538,1456.3333333333333,22.089954337899545,10.564840182648402
G13135050539,1431.6666666666667,22.30593607305936,10.540639269406393
G13135050540,1437.6666666666667,22.22739726027397,10.578995433789954
G13135050541,1415,22.40821917808219,10.546118721461188
G13135050542,1431.3333333333333,22.318721461187216,10.51552511415525
G13135050543,1484,22.174885844748857,10.523287671232877
G13135050544,1468.6666666666667,22.198173515981736,10.53972602739726
G13135050545,1479.6666666666667,22.128767123287673,10.523287671232877
G13135050546,1482.3333333333333,22.230593607305934,10.517808219178082
G13135050547,1512.6666666666667,21.813698630136987,10.560730593607307
G13135050548,1492.3333333333333,22.012785388127853,10.52283105022831
G13135050549,1476,22.087214611872145,10.586301369863014
G13135050605,1504.3333333333333,21.823744292237443,10.517351598173516
G13135050606,1512.6666666666667,21.607762557077624,10.389497716894978
G13135050607,1499,22.024657534246575,10.48904109589041
G13135050608,1536,22.12511415525114,10.42511415525114
G13135050609,1477,21.966210045662102,10.400456621004567
G13135050610,1472.6666666666667,22.15570776255708,10.47351598173516
G13135050709,1501.6666666666667,22.680365296803654,10.607762557077626
G13135050712,1450.3333333333333,22.316438356164383,10.554337899543379
G13135050713,1448.3333333333333,22.31826484018265,10.555251141552512
G13135050714,1480.6666666666667,22.414611872146118,10.5662100456621
G13135050715,1470.6666666666667,22.30091324200913,10.543835616438356
G13135050718,1522,22.157990867579908,10.51552511415525
G13135050719,1532.6666666666667,22.231963470319634,10.513698630136986
G13135050720,1515,22.148858447488585,10.510502283105023
G13135050721,1524,22.363013698630137,10.531506849315068
G13135050722,1507.3333333333333,22.4337899543379,10.55890410958904
G13135050723,1459.6666666666667,22.591324200913242,10.601826484018265
G13135050724,1574.6666666666667,22.202739726027396,10.48538812785388
G13135050725,1519,22.304109589041094,10.538812785388128
G13135050726,1543.3333333333333,22.306849315068494,10.457534246575342
G13135050727,1518,22.182191780821917,10.491324200913242
G13135050728,1568,22.417351598173514,10.535159817351598
G13135050729,1480.3333333333333,22.43470319634703,10.568949771689498
G13135050730,1566,22.318721461187213,10.506392694063928
G13135050731,1567.3333333333333,22.392237442922376,10.505479452054795
G13139001502,1531,21.611415525114158,10.182191780821917
G13139001605,1479,21.93470319634703,10.3986301369863
G13139001607,1529,21.515981735159816,10.244748858447489
G13139001608,1463.6666666666667,22.121917808219177,10.427397260273972
G13143010100,1368.6666666666667,21.978995433789954,9.260730593607306
G13143010200,1405.3333333333333,22.011872146118723,9.387671232876713
G13143010301,1418.6666666666667,21.9027397260274,9.37716894977169
G13143010302,1446,21.78219178082192,9.335159817351597
G13143010400,1454.3333333333333,22.035159817351598,9.537899543378996
G13149970100,1514.6666666666667,23.09634703196347,10.218264840182648
G13149970200,1552.6666666666667,22.517351598173516,9.689954337899543
G13149970300,1579.6666666666667,22.975342465753425,9.948401826484018
G13151070104,1558.3333333333333,23.006392694063926,10.78675799086758
G13151070106,1573,22.89406392694064,10.774429223744292
G13151070107,1521,22.871232876712327,10.751141552511417
G13151070108,1554.3333333333333,22.584931506849315,10.718721461187215
G13151070109,1553.6666666666667,22.82785388127854,10.758447488584475
G13151070110,1558.3333333333333,22.884018264840183,10.757077625570776
G13151070111,1563.6666666666667,23.051141552511417,10.800456621004566
G13151070113,1564,22.990867579908674,10.793607305936073
G13151070114,1570,23.12054794520548,10.804566210045662
G13151070202,1544.3333333333333,23.106392694063928,10.729223744292238
G13151070203,1519.6666666666667,23.252054794520546,10.694977168949771
G13151070204,1534,23.05159817351598,10.764840182648403
G13151070205,1557.3333333333333,23.029680365296805,10.763013698630138
G13151070304,1580.6666666666667,23.032876712328765,10.66392694063927
G13151070305,1587.6666666666667,22.944292237442923,10.740639269406392
G13151070306,1591.3333333333333,22.931050228310504,10.683561643835617
G13151070307,1578,23.07488584474886,10.715068493150685
G13151070309,1576.6666666666667,22.932876712328767,10.732420091324201
G13151070310,1578.3333333333333,23.04703196347032,10.752054794520548
G13151070311,1576.6666666666667,22.997260273972604,10.70958904109589
G13151070402,1516,23.260730593607306,10.623744292237443
G13151070403,1518.3333333333333,23.157990867579908,10.65068493150685
G13151070404,1527,23.14246575342466,10.656164383561643
G13151070501,1545,23,10.721917808219178
G13151070502,1560.6666666666667,23.14109589041096,10.749771689497717
G13159010100,1463,23.451141552511416,10.54337899543379
G13159010200,1558.3333333333333,23.379908675799086,10.528767123287672
G13159010500,1484.6666666666667,23.64109589041096,10.681735159817352
G13171970100,1480,23.461187214611872,10.771232876712329
G13171970200,1463.3333333333333,23.544292237442924,10.833333333333334
G13171970300,1475.6666666666667,23.368036529680367,10.758904109589041
G13199970500,1523.3333333333333,23.09543378995434,10.26027397260274
G13199970600,1521,23.240182648401827,10.310045662100457
G13199970700,1484.6666666666667,22.921004566210044,10.35068493150685
G13199970800,1472.6666666666667,23.243835616438357,10.470319634703197
G13211010100,1583.6666666666667,23.01324200913242,10.52648401826484
G13211010200,1550,23.158447488584475,10.501826484018265
G13211010300,1515.3333333333333,23.123744292237443,10.445205479452055
G13211010400,1433.3333333333333,23.552054794520547,10.690867579908677
G13211010500,1459.3333333333333,23.364383561643834,10.507762557077625
G13217100100,1530.6666666666667,22.94246575342466,10.52648401826484
G13217100201,1649.3333333333333,23.20730593607306,10.468949771689498
G13217100202,1722,22.947488584474886,10.389041095890411
G13217100300,1594,23.092694063926942,10.488584474885846
G13217100400,1548.3333333333333,22.969863013698628,10.502739726027396
G13217100501,1524.3333333333333,22.987214611872144,10.562557077625572
G13217100502,1524.6666666666667,23.100456621004568,10.581278538812786
G13217100600,1515,23.302739726027397,10.625570776255708
G13217100700,1545.6666666666667,23.211872146118722,10.559817351598173
G13217100800,1543,23.440182648401827,10.623744292237443
G13217100901,1517,23.148858447488585,10.600913242009133
G13217100902,1542,22.927397260273974,10.512785388127854
G13217100903,1509.3333333333333,23.022831050228312,10.60730593607306
G13223120101,1316,22.519178082191782,9.82876712328767
G13223120102,1298,22.23607305936073,9.654794520547945
G13223120103,1291.3333333333333,22.603196347031965,9.872602739726027
G13223120104,1269,22.54931506849315,9.711415525114155
G13223120202,1339.3333333333333,22.360273972602737,9.895890410958904
G13223120203,1337.3333333333333,22.161643835616438,9.651141552511415
G13223120204,1378,22.007762557077626,9.526940639269407
G13223120301,1360.6666666666667,22.26849315068493,9.684931506849315
G13223120302,1336,22.3662100456621,9.70502283105023
G13223120303,1379.6666666666667,22.163013698630138,9.573059360730594
G13223120400,1358.3333333333333,21.75890410958904,9.136986301369863
G13223120501,1371.3333333333333,22.348401826484018,9.852054794520548
G13223120502,1414.6666666666667,22.11689497716895,9.60730593607306
G13223120503,1387,22.374429223744293,9.908219178082192
G13223120601,1405.3333333333333,22.354794520547944,9.998630136986302
G13223120602,1415.6666666666667,22.350228310502285,9.895890410958904
G13223120603,1371.3333333333333,22.447945205479453,10.013242009132421
G13223120604,1405.6666666666667,22.43470319634703,10.002739726027398
G13223120605,1420.3333333333333,22.156164383561645,9.678538812785389
G13227050100,1753.3333333333333,19.94703196347032,8.61689497716895
G13227050200,1509.3333333333333,21.805479452054794,9.94703196347032
G13227050300,1431,22.23972602739726,10.246575342465754
G13227050400,1389.3333333333333,22.08310502283105,9.994977168949772
G13227050500,1537.3333333333333,21.52922374429224,9.673515981735159
G13227050600,1574.6666666666667,21.5324200913242,9.732876712328768
G13231010100,1540.6666666666667,23.03150684931507,10.605022831050228
G13231010200,1535,23.094520547945205,10.625114155251142
G13231010300,1470.3333333333333,23.25296803652968,10.594977168949772
G13231010400,1524.3333333333333,23.109132420091324,10.59406392694064
G13247060101,1524,22.711415525114155,10.58173515981735
G13247060102,1527.6666666666667,22.65570776255708,10.546575342465754
G13247060201,1559.3333333333333,22.658447488584475,10.604566210045663
G13247060202,1494.6666666666667,22.86986301369863,10.668036529680366
G13247060304,1489.3333333333333,22.783105022831048,10.61187214611872
G13247060305,1488.3333333333333,22.81187214611872,10.579908675799087
G13247060306,1489.6666666666667,22.873972602739727,10.5675799086758
G13247060307,1499.3333333333333,22.89771689497717,10.581735159817352
G13247060308,1476,22.84611872146119,10.60958904109589
G13247060309,1532.6666666666667,22.70228310502283,10.587214611872147
G13247060403,1522,22.93972602739726,10.719634703196347
G13247060404,1501,22.87945205479452,10.619634703196347
G13247060405,1487.3333333333333,23.16849315068493,10.742922374429224
G13247060406,1508.3333333333333,22.95570776255708,10.612328767123287
G13247060407,1518,22.95205479452055,10.612328767123287
G13255160100,1548.6666666666667,23.010045662100456,10.691324200913241
G13255160200,1514,23.185844748858447,10.704566210045662
G13255160300,1520.6666666666667,23.084018264840182,10.666210045662101
G13255160400,1550.6666666666667,22.91415525114155,10.62054794520548
G13255160500,1536.6666666666667,23.011872146118723,10.655707762557078
G13255160600,1531,23.2,10.710502283105022
G13255160700,1539,22.97579908675799,10.614155251141552
G13255160800,1513.6666666666667,22.960730593607305,10.60730593607306
G13255160900,1506,23.054794520547944,10.639726027397261
G13255161000,1488.6666666666667,23.23607305936073,10.696803652968036
G13255161100,1486.6666666666667,23.19406392694064,10.68082191780822
G13255161200,1515,23.01826484018265,10.630593607305936
G13297110100,1506,22.519178082191782,10.39269406392694
G13297110200,1578,22.69178082191781,10.443835616438356
G13297110300,1541,22.66849315068493,10.421461187214613
G13297110400,1525.3333333333333,22.434246575342467,10.36986301369863
G13297110503,1535.6666666666667,22.439269406392697,10.408675799086758
G13297110504,1556.6666666666667,22.386301369863013,10.459817351598174
G13297110505,1517.3333333333333,22.577625570776256,10.463926940639269
G13297110506,1524.3333333333333,22.555707762557077,10.528767123287672
G13297110507,1571,22.437899543378997,10.474885844748858
G13297110508,1549.6666666666667,22.476712328767125,10.447488584474886
G13297110601,1547.6666666666667,22.695890410958903,10.459360730593607
G13297110602,1583.3333333333333,22.83607305936073,10.487214611872147
G13297110603,1542.6666666666667,22.676255707762557,10.493150684931507
G13297110700,1555,22.649771689497715,10.413698630136986
G13297110800,1659.6666666666667,22.78538812785388,10.39634703196347
